3552908;-22.49914185;-51.35526069;2020-09-01;2021-04-30
3553005;-23.46780328;-49.38690235;2020-09-01;2021-04-30
3527405;-21.6334347;-50.97017088;2020-09-01;2021-04-30
3121605;-17.912781;-43.63691062;2020-09-01;2021-04-30
3121704;-20.4862445;-43.188314;2020-09-01;2021-04-30
2804003;-10.72090409;-37.10733853;2020-09-01;2021-04-30
3127404;-22.681483;-45.83447848;2020-09-01;2021-04-30
3127503;-18.8696585;-42.5032527;2020-09-01;2021-04-30
3543600;-20.06565526;-47.44110594;2020-09-01;2021-04-30
3518602;-21.39698534;-48.23156543;2020-09-01;2021-04-30
2110609;-3.281330046;-42.40954609;2020-09-01;2021-04-30
1715150;-12.88775686;-46.58480168;2020-09-01;2021-04-30
2804508;-10.18559287;-37.55290814;2020-09-01;2021-04-30
2804607;-10.46133196;-37.21478091;2020-09-01;2021-04-30
3122702;-20.120097;-42.93086216;2020-09-01;2021-04-30
3122801;-22.231605;-45.14032343;2020-09-01;2021-04-30
3122900;-21.3262435;-42.79516193;2020-09-01;2021-04-30
3127909;-18.4883215;-47.77404958;2020-09-01;2021-04-30
3128709;-21.2907205;-46.67906659;2020-09-01;2021-04-30
2805505;-10.81883599;-38.15848258;2020-09-01;2021-04-30
3122355;-15.712363;-41.38064937;2020-09-01;2021-04-30
3122405;-21.515857;-46.24519036;2020-09-01;2021-04-30
3102852;-17.692278;-42.29257932;2020-09-01;2021-04-30
2805802;-11.02082652;-37.80793751;2020-09-01;2021-04-30
2805901;-10.72637781;-37.24368696;2020-09-01;2021-04-30
4211454;-26.96017662;-52.82932542;2020-09-01;2021-04-30
4305959;-29.01215353;-51.68375575;2020-09-01;2021-04-30
4213104;-27.46041912;-51.76851922;2020-09-01;2021-04-30
4213203;-26.72720015;-49.1730859;2020-09-01;2021-04-30
4213302;-27.41665349;-50.31747117;2020-09-01;2021-04-30
4213351;-27.18084872;-50.45061582;2020-09-01;2021-04-30
4213401;-26.85707676;-51.96318029;2020-09-01;2021-04-30
4213500;-27.16516;-48.60695365;2020-09-01;2021-04-30
4213609;-26.3930735;-50.9670449;2020-09-01;2021-04-30
4213708;-27.30388321;-49.97705023;2020-09-01;2021-04-30
4215406;-26.89293936;-51.42684601;2020-09-01;2021-04-30
4215505;-26.88531715;-50.42390093;2020-09-01;2021-04-30
4215604;-28.01246972;-49.16538295;2020-09-01;2021-04-30
4215695;-26.62731371;-52.6957863;2020-09-01;2021-04-30
4217105;-28.11533219;-48.97029596;2020-09-01;2021-04-30
2803609;-10.8045063;-37.17976435;2020-09-01;2021-04-30
2803708;-10.66075017;-37.59146839;2020-09-01;2021-04-30
2803807;-10.33054516;-36.93967046;2020-09-01;2021-04-30
3138005;-21.352325;-42.47255081;2020-09-01;2021-04-30
4217303;-26.88777051;-53.02997593;2020-09-01;2021-04-30
4217402;-26.35973039;-49.06780001;2020-09-01;2021-04-30
4217501;-27.1325831;-52.37210548;2020-09-01;2021-04-30
3138351;-17.0631435;-42.72737767;2020-09-01;2021-04-30
